id,title,people,displayDate,medium,dimensions,invno,primaryMedia,locations,description,copyright,classification,bibliography1
6740,Painted Canister,Unidentified maker,19th century,Tin over sheet iron,Overall: 4 1/16 x 3 7/16 x 2 5/8 in. (10.3 x 8.7 x 6.7 cm),01.16.19ab,01-16-19a&b_i2.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 16, East Wall","A painted tollware canister with a black ground and a painted red, yellow and white flowers.",,Vessels,
8158,Painted Canister,Unidentified maker,19th century,Tin over sheet iron,Overall: 5 3/16 x 3 1/2 x 2 5/8 in. (13.2 x 8.9 x 6.7 cm),01.16.22ab,01-16-22a&b_i11.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 16, East Wall","A painted tollware canister with a red ground and black, yellow, and white flowers.",,Vessels,
6848,Paintings,Amedeo Modigliani,1919,Oil on canvas,Overall: 36 1/4 x 21 3/8 in. (92.1 x 54.3 cm),BF375,bf375_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, South Wall",A black-haired woman in a white dress sits in a ladderback chair with her right arm resting over the back.,,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of CÃ©zanne. New York: Harcourt, Brace and Company, 1939, 141 n, cat. data no. 361.Catalogue of an Exhibition of Contemporary European Paintings and Sculpture. Philadelphia: The Pennsylvania Academy of the Fine Arts, 1923.Ceroni, Ambrogio. Amedeo Modigliani, peintre. Milan: Edizioni del Milione, 1965, 221.---. I dipinti di Modigliani. Milan: Rizzoli Editore, 1970, 104, no. 313.Descargues, Pierre. Amedeo Modigliani. Paris, 1951, pl. 57.---. Paris, 1954, pl. 57.Mullen, Mary. An Approach to Art. Merion, Pa.: The Barnes Foundation Press, 1923, 72, ill.Parisot, Christian. Modigliani: Catalogue RaisonnÃ©. Vol. 2. Livorno: Editions Graphis Arte, 1991, no. 23/1919.Pfannstiel, Arthur. Modigliani. Preface by Louis Latourette. Paris, 1929, 49, no. V.Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 21, fig. 8 (installation)."
7372,Palm-wine Cup (mbwoomngntey),"Unidentified artist,Inagaki",late 19thâ€“early 20th century,"Wood, copper alloy",Overall: 6 x 5 5/8 x 4 7/8 in. (15.2 x 14.3 x 12.4 cm)Overall (with mount): 6 3/4 x 4 5/16 x 4 1/2 in. (17.1 x 11 x 11.4 cm)Mount: 13/16 x 4 5/16 x 4 1/2 in. (2.1 x 11 x 11.4 cm),A250,a250_i6.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, South Wall Cabinet, Top Shelf",A carved vessel with a face on the handle and raised decorations on the body.,,Vessels,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 250, pl. 58c.Clarke, Christa. ""Defining African Art."" African Arts 36, no. 1 (2003): 44, fig. 7. Guillaume, Paul and Thomas Munro. Primitive Negro Sculpture. New York: Harcourt, Brace & Company, 1926, pl. 3 ""Carved utensils"" (second from right)."""
8327,Parakeet,Unidentified artist,19th century,Opaque water-based paint and pen and iron gall ink with graphite underdrawing on wove paper,Overall: 7 7/8 x 7 5/8 in. (20 x 19.4 cm),BF1161,bf1161_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 17, North Wall",A green parakeet seated on a branch with flowers around it.,,Paintings,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 118 (installation)."
7414,Part of a Fitting for a Door or Box,Unidentified maker,18thâ€“19th century,Iron,Overall: 7 1/4 x 4 5/16 x 1 1/2 in. (18.4 x 11 x 3.8 cm),01.06.14,01-06-14_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 06, East Wall",A part of a fitting for a door or box (possibly a tool or feed box) with two curved arms ending in arrows on each side and a latch loop in the center.,,,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 123 (installation)."
6628,Pastoral Landscape,Claude Lorrain,1644â€“1645,Oil on canvas,Overall: 38 1/2 x 52 1/2 in. (97.8 x 133.4 cm),BF78,bf78_i6r.jpg,"Barnes Foundation (Philadelphia), Parkway, Conservation Lab","A pastoral scene depicting two seated figures surrounded by grazing sheep, cattle, and goats. An arched bridge spans a river in the middle ground. A small town and mountains are in the distance.",,Paintings,"Barnes, Albert C. The Art in Painting. Merion, Pa.: The Barnes Foundation Press, 1925, xvi, 233 ill.---. The Art in Painting. 3rd ed., rev. and enl. New York: Harcourt, Brace and Company, 1937, 281 ill., cat. data no. 180.Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 113 n, 126 n, 138 n, 150 n, cat. data no. 452.De Mazia, Violette. ""Subject and Subject Matter: Part II."" Vistas 2, no. 2 (1981-1983): 14, 15, 15 n, 16, pl. 99.---. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): 109 n, pl. 99.--. ""Form and Matter."" Vistas 5, no. 2 (1991): 24, pl. 111.H. G. Hewlett and Other Collections Sale. Catalogue. London: Sotheby's, November 28-29, 1922, 39, no. 252.Lady Lucas and Other Collections Sale. Catalogue. London: Christie's May 26, 1922, 13, no. 77.Roethlisberger, Marcel. Claude Lorrain: The Paintings. Vol. 1. New Haven: Yale University Press, 1961, 242-3, figs. 166-7."
7903,Pastry Cutter,Unidentified maker,18thâ€“19th century,Iron,Overall: 8 3/8 x 4 x 3/8 in. (21.3 x 10.2 x 1 cm),01.01.72,01-01-72_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Main Room, West Wall","A pastry cutter with a coggled wheel at the center, a knob at one end of the handle and a tulip shape at the other end.",,,
5675,Pears (Poires),Pierre-Auguste Renoir,c. 1890,Oil on canvas,Overall: 9 x 12 3/8 in. (22.9 x 31.4 cm),BF49,bf49_i11r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 06, South Wall","Three pears rest on draped, white cloth.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 88 n, 91, cat. data no. 151.---. The Art of CÃ©zanne. New York: Harcourt, Brace and Company, 1939, 118 n, 119 n, cat. data no. 311.Dauberville, Guy-Patrice et Michel. Renoir: catalogue raisonnÃ© des tableaux, pastels, dessins et aquarelles. Vol. 1. Paris: Ã‰ditions Bernheim-Jeune, 2007, no. 725. De Mazia, Violette. ""E Pluribus Unum--Cont'd: Part IV."" The Barnes Foundation Journal of the Art Department 8, no. 2 (Autumn 1977): 5, 6, 7, pl. 118.---. ""Form and Matter."" Vistas 5, no. 2 (1991): 19, pl. 95.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 266 ill., 335 cat. 162.Renoir in the Twentieth Century. Exh cat. (Grand Palais, Los Angeles County Museum of Art, Philadelphia Museum of Art, 2009-2010; English version published by Hatje Cantz, 2010), 118n.UNPUBLISHED SOURCES:""Tableaux achetÃ©s par Leo D. Stein,"" a list drawn up by Bernheim-Jeune for Margaret Potter, c. 1970 [MoMA Archives, Box: P + S 950; folder: Stein research (C.R.)]Margaret Potter Papers. [MoMA Archives, Margaret Potter, Box 3 of 3; Folder 11, Research: Renoir]Photograph of Stein atelier, no date. Photographs from the Annette Rosenshine Papers, BANC PIC 1964.049-.050-ALB [The Bancroft Library, University of California, Berkeley] BF49 can be seen on the wall, together with several other Renoirs now at the Foundation."
4729,Peasant Girl in Landscape,Unidentified artist,c. 1840,Oil on canvas (later mounted to panel),Overall: 8 7/8 x 6 5/8 in. (22.5 x 16.8 cm),BF134,bf134_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 03, West Wall","A girl standing in a grassy landscape, wearing a black dress and white pantaloons and carrying a basket.",,Paintings,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 120 (installation).Mullen, Mary. An Approach to Art. Merion, Pa.: The Barnes Foundation Press, 1923, 53, ill."
4742,Peasant Girl with Hat in Landscape,Unidentified artist,c. 1840,Oil on canvas,Overall: 8 5/8 x 6 1/2 in. (21.9 x 16.5 cm),BF131,bf131_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 03, West Wall","A girl in a black outfit standing and holding flowers, with a badminton racket and a shuttle cock on the ground.",,Paintings,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 120 (installation)."
4693,"Peasant Standing with Arms Crossed (Paysan debout, les bras croisÃ©s)",Paul CÃ©zanne,c. 1895,Oil on canvas,Overall: 32 1/2 x 23 1/4 in. (82.6 x 59.1 cm),BF209,bf209_i7r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 02, East Wall","A man with a mustache stands with his arms folded across his chest. He wears a brown hat and coat, a white shirt, and blue pants. He stands before a blue wall with a door.",,Paintings,"Arrouye, Jean. La Provence de CÃ©zanne. Aix-en-Provence: Edisud, 1982, 72, ill.Barnes, Albert C. The Art in Painting. Merion, Pa.: The Barnes Foundation Press, 1925, 490.Barnes, Albert C. and Violette de Mazia. The Art of CÃ©zanne. New York: Harcourt, Brace and Company, 1939, 237 ill., 314 n, cat. data no. 136.De Mazia, Violette. ""Creative Distortion: III. In Portraiture."" The Barnes Foundation Journal of the Art Department 4, no. 2 (Autumn 1973): 11, pl. 21.Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 80-81, 85, 96.Rewald, John. The Paintings of Paul CÃ©zanne: A Catalogue RaisonnÃ©. 2 vols. New York: Harry N. Abrams, Inc., 1996, no. 787.Rosenthal, Mark, and Colin B. Bailey and Joseph J. Rishel. Masterpieces of Impressionism and Post-Impressionism The Annenberg Collection. Edited by Susan Alyson Stein and Asher Ethan Miller. New Haven: Yale University Press, 2009, 160.Rubin, William, ed. CÃ©zanne: The Late Work. Exh. cat. Museum of Modern Art. New York, 1977, pl. 18.Sweeney, James Johnson. ""The Albert C. Barnes Collection."" The Barnes Foundation Journal of the Art Department 3, no. 2 (Autumn 1972): 33, pl. 20.Turner, Norman. ""Subjective Curvature in Late CÃ©zanne."" Art Bulletin 63, no. 4 (December 1981): fig. 4.Venturi, Lionello. CÃ©zanne: son art, son ouevre. 2 vols. Paris: Editions Paul Rosenberg, 1936, no. 561.Watson, Forbes. ""The Barnes Foundation."" The Arts 3, no. 2 (February 1923): ill.Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 122, fig. 2."
4644,Pendant,Unidentified maker,c. 1880,"Shell, turquoise, resin, vegetable fiber",Overall: 2 13/16 x 2 9/16 x 3/4 in. (7.1 x 6.5 x 1.9 cm),A387,a387_i8r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Lower Level, Cabinet 5 Shelf 3, Right",A pendant comprised of turquoise chips attached to a mother of pearl shell base using a pine pitch base.,,Jewelry,
7359,Pendant,"Unidentified maker,Inagaki",late 19thâ€“early 20th century,Ivory,Overall: 5 1/4 x 1 3/8 x 1 1/4 in. (13.3 x 3.5 x 3.2 cm)Overall (with mount): 5 13/16 x 2 1/4 x 2 3/8 in. (14.8 x 5.7 x 6 cm)Mount: 4 5/8 x 2 1/4 x 2 3/8 in. (11.7 x 5.7 x 6 cm),A264,a264_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, South Wall Cabinet, Top Shelf",A small nude female figure. Her hand rest on her abdomen and her eyes are closed.,,Jewelry,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 240-241."
6887,Pendant (Ikhoko),"Unidentified artist,Inagaki",late 19thâ€“early 20th century,Elephant ivory (or palm nut?),Overall: 2 1/2 x 1 1/4 x 13/16 in. (6.4 x 3.2 x 2.1 cm)Overall (with mount): 4 x 1 11/16 x 1 5/8 in. (10.2 x 4.3 x 4.1 cm)Mount: 3 9/16 x 1 11/16 x 1 5/8 in. (9 x 4.3 x 4.1 cm),A133,a133_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, North Wall Cabinet, Top Shelf",A small carved head with spiked hair.,,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 246, pl. 56b."
7367,Pendant (Ikhoko),"Unidentified artist,Inagaki",late 19thâ€“early 20th century,,Overall: 2 3/8 x 1 7/16 x 3/4 in. (6 x 3.7 x 1.9 cm)Overall (with mount): 3 7/8 x 1 13/16 x 1 11/16 in. (9.8 x 4.6 x 4.3 cm)Mount: 3 5/8 x 1 13/16 x 1 11/16 in. (9.2 x 4.6 x 4.3 cm),A259,a259_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, South Wall Cabinet, Top Shelf","A small head with a crown, closed eyes, and open mouth.",,Jewelry,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 246, pl. 56c.Clarke, Christa. ""Defining African Art."" African Arts 36, no. 1 (2003): 44, fig. 7. Guillaume, Paul and Thomas Munro. Primitive Negro Sculpture. New York: Harcourt, Brace & Company, 1926, pl. 3 ""Carved utensils"" (second from left)."
8004,Pendant (Ikhoko),"Unidentified artist,Inagaki",late 19thâ€“early 20th century,Ivory,Overall: 2 3/4 x 1 7/16 x 15/16 in. (7 x 3.7 x 2.4 cm)Overall (with mount): 4 5/16 x 1 13/16 x 1 13/16 in. (11 x 4.6 x 4.6 cm)Mount: 3 7/8 x 1 13/16 x 1 13/16 in. (9.8 x 4.6 x 4.6 cm),A126,a126_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, North Wall Cabinet, Top Shelf",A small head with closed eyes.,,Jewelry,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 246, pl. 56a."
7921,"Peninsula of Saint-Jean (Presqu'Ã®le de Saint-Jean)",Pierre-Auguste Renoir,1893?,Oil on canvas,Overall: 25 5/8 x 32 1/8 in. (65.1 x 81.6 cm),BF240,bf240_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, South Wall",Three figures sit under a massive tree while a man stands before them.  A stone wall begins in the left foreground and curves into the background; there are hills and a body of water in the distance.,,Paintings,"Barnes, Albert C. The Art in Painting. Merion, Pa.: The Barnes Foundation Press, 1925, 235 ill., 476-7.Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 101, 101 n, 103, 293 ill., cat. data no. 169.---. The Art of CÃ©zanne. New York: Harcourt, Brace and Company, 1939, 59 n, cat. data no. 308.Dauberville, Guy-Patrice et Michel. Renoir: catalogue raisonnÃ© des tableaux, pastels, dessins et aquarelles. Vol. 1. Paris: Ã‰ditions Bernheim-Jeune, 2007, no. 919. Journal of The Barnes Foundation 2, 1 (January 1926): 19, ill.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 12, 137, 138 ill., 139, 217, 296-7 cat. 34. Meier-Graefe, Julius. Renoir. Leipzig, 1929, 198, 276.Mullen, Mary. An Approach to Art. Merion, Pa.: The Barnes Foundation Press, 1923, 36, ill.Renoir in the Twentieth Century. Exh cat. (Grand Palais, Los Angeles County Museum of Art, Philadelphia Museum of Art, 2009-2010; English version published by Hatje Cantz, 2010), 118n. Sweeney, James Johnson. ""The Albert C. Barnes Collection."" The Barnes Foundation Journal of the Art Department 3, no. 2 (Autumn 1972): 34, pl. 35."
5151,Pennsylvania Dutch Motif,Albert H. Nulty,1940s,Reverse painting on glass,Overall (sight): 6 1/2 x 4 1/2 in. (16.5 x 11.4 cm),BF2554,bf2554_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 12, East Wall","A tulip growing out of a pot, flanked by two orange birds.",,Paintings,
5665,Pensive Young Woman (Jeune femme pensive),Jean-Baptiste-Camille Corot,1855â€“1860,Oil on panel (later mounted to plywood),Overall: 12 1/2 Ã— 9 5/16 in. (31.8 Ã— 23.7 cm),BF822,bf822_i3r.jpg,"Barnes Foundation (Philadelphia), Parkway, Conservation Lab",A woman sits with her left hand to her chin.,,Paintings,"Barnes, Albert C. The Art in Painting. 3rd ed., rev. and enl. New York: Harcourt, Brace and Company, 1937, frontispiece ill. (installation), 255 ill., cat. data nos. 182, 254.De Mazia, Violette. ""Creative Distortion: The Case of the Levitated Pear."" The Barnes Foundation Journal of the Art Department 4, no. 1 (Spring 1973): 10, pl. 28.De Mazia, Violette. ""L'Art Ancien a La Foundation Barnes."" Les Arts Ã  Paris, no. 14 (Octobre, 1927): ill.---. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 123 (installation).---. ""Form and Matter."" Vistas 5, no. 2 (1991): 7, pl. 7.Robaut, Alfred. L'oeuvre de Corot. Vol. 3. Paris: H. Floury, 1905, no. 1270."
6293,"Piano Mover's Holiday",Charles Demuth,1919,Distemper on composition board,Overall: 20 x 16 in. (50.8 x 40.6 cm),BF339,bf339_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, East Wall",Chimneys and roof tops with a boat mast in the foreground.,,Paintings,"De Mazia, Violette. ""Subject and Subject Matter."" Vistas 2, no. 1 (Spring-Summer 1980): 4, 7, pl. 9.Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 244-245, 261, 267-268.Fahlman, Betsy. Chimneys and Towers: Charles Demuth's Late Paintings of Lancaster, exh. cat. Amon Carter Museum. Fort Worth, 2007, fig. 47, ill. 99.Farnham, Emily. ""Charles Demuth: His Life, Psychology, and Works."" Vol. 2. Ph.D. diss., Ohio State University, 1959, 551-2. Gallatin, A. E., ed. Charles Demuth. New York: William Edwin Rudge, 1927.Mullen, Mary. An Approach to Art. Merion, Pa.: The Barnes Foundation Press, 1923, 67, ill."
